Key,Id,English(en),Russian(ru)
CHALLENGE_TUMOUR_PURGE_SHORT_DESC,50954605944835,Tumors to destroy: {0},Опухолей уничтожить: {0}
COLLECTIBLE_CHAOS_SHARD_DESC,50954605944836,"Gained by leveling Chaos Level, or completing Achievements",Получается за повышение уровня хаоса или за достижения
COLLECTIBLE_CHAOS_SHARD_NAME,56849935097856,Chaos Shard,Осколок Хаоса
COLLECTIBLE_DREADSTONE_DESC,50954610139136,Drops from captured Rifts,Выпадает из захваченных Разломов
COLLECTIBLE_DREADSTONE_NAME,56849935097857,Dreadstone,Камень ужаса
COLLECTIBLE_ETERNAL_ESSENCE_DESC,50954610139137,"Use to purchase points in the Eternal Tree.
Drop from Rifts that spawn after Obelisk opens.","Используется для покупки очков в Вечном Древе.
Выпадает из Разломов, появляющихся после открытия Обелиска."
COLLECTIBLE_ETERNAL_ESSENCE_NAME,56849939292160,Eternal Essence,Вечная эссенция
COLLECTIBLE_GOLD_NAME,56849935097858,Gold,Золото
COLLECTIBLE_GRAYSTONE_NAME,56849935097859,Graystone,Серый камень
COLLECTIBLE_MAGNET_NAME,1108891659132928,Magnet,Магнит
COLLECTIBLE_PRISM_SHARD_DESC,50954610139138,"Produced by salvaging Legendary higher rarity gear items, or from defeating bosses.",Получается при разборе снаряжения легендарной и выше редкости или при победе над боссами.
COLLECTIBLE_PRISM_SHARD_NAME,56849939292161,Prism Shard,Призменный осколок
COLLECTIBLE_SCRAP_DESC,50954610139139,Produced by salvaging any gear items,Получается при разборе любого снаряжения
COLLECTIBLE_SCRAP_NAME,56849939292162,Scrap,Лом
COLLECTIBLE_STORMSILVER_NAME,56849935097860,Stormsilver,Грозовое серебро
CONTENT_AILMENT_MASTER_DESC,50954723385344,Each unique active Status Effect on enemies grants {0} all damage,Каждый уникальный активный эффект на врагах даёт {0} ко всему урону
CONTENT_ALTAR_OF_BLESSING_DESC,50954811465728,"+{0} Projectile Count bonus for each ability that triggers.
Lasts {1} seconds","+{0} к числу снарядов за каждую сработавшую способность.
Длится {1} с"
CONTENT_BERSERKER_S_PACT_BANE_DESC,50954723385346,Take {0} more damage when bellow {1} life,"Получаете на {0} больше урона, когда здоровье ниже {1}"
CONTENT_BERSERKER_S_PACT_DESC,50954723385345,{0} all damage for every {1} life missing,{0} ко всему урону за каждые {1} недостающего здоровья
CONTENT_BLOODLUST_DESC,50954727579650,{0} All Damage Until Hit Taken,"{0} ко всему урону, пока не получите удар"
CONTENT_BLOOD_SIP_DESC,50954916323334,Lifesteal Chance,Шанс вампиризма
CONTENT_BOSS_HUNTER_DESC,50954727579648,{0} Dash Recharge during Boss fights,{0} к восстановлению рывка во время боёв с боссами
CONTENT_BRUTAL_FORCE_DESC,50954916323339,Physical damage,Физический урон
CONTENT_BURNING_DISCHARGE_DESC,50954849214464,Increases Critical Chance,Повышает шанс крита
CONTENT_CRACKLING_POWER_DESC,50954916323335,Lightning damage,Урон молнией
CONTENT_CRITICAL_CASCADE_DESC,50954727579649,Critical hits have {0} chance to trigger a random ability,Критические удары имеют {0} шанс запустить случайную способность
CONTENT_CRITICAL_CHANCE_DESC,50954912129031,Increases critical chance,Повышает шанс крита
CONTENT_CRITICAL_DAMAGE_DESC,50954912129032,Increases critical damage,Повышает критический урон
CONTENT_CRYO_NOVA_DESC,50954865991682,Increases Cold Damage,Повышает холодный урон
CONTENT_DEATHCOIL_POOL_DESC,50954853408771,Increases Necrotic Damage,Повышает некротический урон
CONTENT_DEATH_CURSE_DESC,50954882768901,Increases Necrotic Damage,Повышает некротический урон
CONTENT_DESPERATE_BARGAIN_BANE_DESC,50954727579652,Lose {0} of max life each {1} seconds,Теряете {0} от макс. здоровья каждые {1} с
CONTENT_DESPERATE_BARGAIN_DESC,50954727579651,Restore {0} of max life per kill,Восстанавливает {0} от макс. здоровья за убийство
CONTENT_ENDURANCE_DESC,50954916323336,Maximum life,Максимальное здоровье
CONTENT_EXPLOSIVE_SPIKES_DESC,50954891157504,Increases Bleed Damage,Повышает урон кровотечения
CONTENT_EXTRACTOR_DESC,50954916323332,Worker mining yield,Добыча рабочего при сборе
CONTENT_FIREBALL_REPLICATION_DESC,50954857603074,Increases Fire Damage,Повышает огненный урон
CONTENT_FLAME_RING_DESC,50954861797377,Increases Area Bonus,Повышает бонус площади
CONTENT_FROSTBITE_MASTERY_DESC,50954912129029,Cold damage,Холодный урон
CONTENT_GATHERER_DESC,50954916323331,Worker mining speed,Скорость рабочего при сборе
CONTENT_GLIDE_LEAP_DESC,50954912129033,Increases dash distance,Повышает дальность рывка
CONTENT_IRON_WARD_DESC,50954731773953,{0} Damage reduction for next {1} hits,{0} к снижению урона на следующие {1} удар(ов)
CONTENT_JUDGMENT_DETONATION_DESC,50954870185986,Increases Physical Damage,Повышает физический урон
CONTENT_KNOWLEDGE_COLLECTOR_DESC,50954912129030,Collect range,Радиус сбора
CONTENT_KNOWLEDGE_IS_POWER_DESC,50954916323329,Increases experience gain,Повышает прирост опыта
CONTENT_LARGER_ABILITIES_DESC,50954912129024,Increase size of all abilities,Увеличивает размер всех способностей
CONTENT_LIGHTFALL_DESC,50954903740420,Increases Physical Damage,Повышает физический урон
CONTENT_LINGERING_PAIN_DESC,50954912129027,Increases duration of Bleed,Увеличивает длительность кровотечения
CONTENT_MADDENING_SPREE_BANE_DESC,50954731773955,"Every {0} hit taken removes all bonuses
{1} Maximum Life","Каждый {0}-й полученный удар снимает все бонусы
{1} к максимальному здоровью"
CONTENT_MADDENING_SPREE_DESC,50954731773954,Every {0} kills without taking damage: {1} Move and Attack Speed ({2} Stacks Max),Каждые {0} убийств без получения урона: {1} к скорости передвижения и атаки (макс. {2} стак(ов))
CONTENT_MIGHT_DESC,50954907934724,Increases all damage,Повышает весь урон
CONTENT_MULTI_DASH_DESC,50954731773956,Gain {0} extra dash charge,Даёт {0} дополнительный заряд рывка
CONTENT_OFFENSIVE_RECOVERY_DESC,50954735968256,Heal {0} life on Overcharge activation,Восстанавливает {0} здоровья при активации перегрузки
CONTENT_OPEN_WOUNDS_DESC,50954912129026,Bleed damage,Урон кровотечения
CONTENT_POWER_OVERFLOW_DESC,50954735968257,Overcharge damage {0} but cooldown {1},"Урон перегрузки {0}, но перезарядка {1}"
CONTENT_PYROMANCER_S_GIFT_DESC,50954916323330,Fire damage,Огненный урон
CONTENT_QUICK_REACTIONS_DESC,50954912129025,Main weapon attack speed,Скорость атаки основного оружия
CONTENT_RAZOR_SKIN_DESC,50954916323341,Increases Thorns,Повышает шипы
CONTENT_RENDING_CHAINS_DESC,50954891157506,Increases Bleed Duration,Увеличивает длительность кровотечения
CONTENT_RUNESTONE_DESC,50954815660032,{0} XP Collect Range,{0} к радиусу сбора опыта
CONTENT_SCORCHED_EARTH_DESC,50954878574596,Increases Burn Damage,Повышает урон горения
CONTENT_SCORCHING_DESC,50954912129028,Burn damage,Урон горения
CONTENT_SECOND_WIND_DESC,50954731773952,Heals {0} of Maximum Life,Восстанавливает {0} от максимального здоровья
CONTENT_SHIELD_RESERVE_DESC,50954916323328,Energy capacity,Ёмкость энергии
CONTENT_SPELL_DUPLICATION_DESC,50954916323340,Projectile count,Число снарядов
CONTENT_SPIKE_BURST_DESC,50954895351809,Increases Bleed Damage,Повышает урон кровотечения
CONTENT_STAMINA_DESC,50954916323333,Life Regeneration Cooldown,Перезарядка регена здоровья
CONTENT_SWIFTNESS_DESC,50954916323337,Increases move speed,Повышает скорость передвижения
CONTENT_SWIFT_RETRIBUTION_DESC,50954735968258,{0} Attack Speed for {1} seconds after Elite kills,{0} к скорости атаки на {1} с после убийства элиты
CONTENT_TOTAL_DISCHARGE_DESC,50954735968259,Triggers all abilities on Overcharge activation,Запускает все способности при активации перегрузки
CONTENT_UNHOLY_POWER_DESC,50954916323338,Necrotic damage,Некротический урон
CONTENT_UNSTABLE_FOCUS_BANE_DESC,50954735968261,{0} Maximum Life,{0} к максимальному здоровью
CONTENT_UNSTABLE_FOCUS_DESC,50954735968260,All critical hits deal double damage,Все критические удары наносят двойной урон
CREATURE_TIER_BOSS_NAME,710000000000040,Boss,Босс
CREATURE_TIER_CHAMPION_NAME,710000000000041,Champion,Чемпион
CREATURE_TIER_ELITE_NAME,710000000000039,Elite,Элитный
CREATURE_TIER_REGULAR_NAME,710000000000038,Regular,Обычный
ETERNAL_TREE_MINOR_ABILITY_DAMAGE_BONUS_DESC,4696261056802816,{0} Ability Damage Bonus,{0} к бонусу урона способностей
ETERNAL_TREE_MINOR_ARMOR_CAP_DESC,50954668859401,{0} Maximum Armor Cap,{0} к пределу брони
ETERNAL_TREE_MINOR_ARMOR_DESC,50954668859400,{0} Armor,{0} к броне
ETERNAL_TREE_MINOR_BASE_DAMAGE_DESC,50954668859402,"{0} Base Damage
All your damage scales from this value.","{0} к базовому урону
Весь ваш урон масштабируется от этого значения."
ETERNAL_TREE_MINOR_CHALLENGE_GOLD_DESC,50954668859403,Challenges cost and reward {0} more gold,Челленджи стоят и дают на {0} больше золота
ETERNAL_TREE_MINOR_COLLECT_RANGE_DESC,50954673053696,{0} Collect Range,{0} к радиусу сбора
ETERNAL_TREE_MINOR_CRIT_DAMAGE_DESC,50954673053697,{0} Critical Damage,{0} к критическому урону
ETERNAL_TREE_MINOR_ELITE_BONUS_DAMAGE_DESC,50954673053698,{0} Damage to Elites and Bosses,{0} к урону по элитам и боссам
ETERNAL_TREE_MINOR_ENERGY_SHIELD_DESC,4698443084738560,{0} Energy Shield,{0} к энергощиту
ETERNAL_TREE_MINOR_GOLD_FIND_DESC,50954673053699,{0} Gold Gain,{0} к приросту золота
ETERNAL_TREE_MINOR_LIFESTEAL_DESC,50954673053701,"{0} Lifesteal
{1} Evade Chance","{0} к вампиризму
{1} к шансу уклонения"
ETERNAL_TREE_MINOR_LIFE_REGEN_DESC,50954673053700,{0} Life Regeneration Cooldown,{0} к перезарядке регена здоровья
ETERNAL_TREE_MINOR_MAGIC_RESIST_CAP_DESC,50954673053703,{0} Maximum Magic Resistance Cap,{0} к пределу магического сопротивления
ETERNAL_TREE_MINOR_MAGIC_RESIST_DESC,50954673053702,{0} Magic Resistance,{0} к магическому сопротивлению
ETERNAL_TREE_MINOR_MAX_LIFE_DESC,50954673053704,{0} Max Life,{0} к макс. здоровью
ETERNAL_TREE_MINOR_MOVE_SPEED_DESC,50954673053705,{0} Move Speed,{0} к скорости передвижения
ETERNAL_TREE_MINOR_OVERCHARGE_COOLDOWN_DESC,50954673053706,"{0} Overcharge Cooldown
{1} Overcharge Damage","{0} к перезарядке перегрузки
{1} к урону перегрузки"
ETERNAL_TREE_MINOR_START_GOLD_DESC,50954677248001,{0} Starting Gold,{0} к стартовому золоту
ETERNAL_TREE_MINOR_STATUS_DAMAGE_DESC,50954677248002,{0} Status Damage,{0} к урону эффектов
ETERNAL_TREE_MINOR_THORNS_DESC,4700243196129280,{0} Thorns,{0} к шипам
ETERNAL_TREE_NODE_ASSASIN_DESC,50954656276481,"<color=#777>Playstyle: Keep moving to build Ambush stacks, then Dash to unleash knives.</color>

Move to gain Ambush stacks, up to {0}. Each stack grants +{1} Evasion and +{2} Crit Damage.

Evading an attack grants +1 Ambush stack, up to {3} total. Taking damage removes {5} Ambush stacks.

Dash consumes all stacks to throw knives backward for {4} damage per stack.","<color=#777>Стиль игры: двигайтесь, чтобы накапливать стаки Засады, затем используйте Рывок, чтобы выпустить ножи.</color>

Движение даёт стаки Засады, до {0}. Каждый стак даёт +{1} к уклонению и +{2} к критическому урону.

Уклонение от атаки даёт +1 стак Засады, до {3} всего. Получение урона снимает {5} стаков Засады.

Рывок расходует все стаки, метая ножи назад на {4} урона за каждый стак."
ETERNAL_TREE_NODE_ASSASIN_NAME,56849981235200,Assassin,Убийца
ETERNAL_TREE_NODE_BONUS_NODE_DESC,50954656276482,Future bonus node. Increases value of nearby nodes.,Будущая бонусная нода. Увеличивает значение соседних нод.
ETERNAL_TREE_NODE_CHALLENGER_S_MOMENTUM_DESC,50954664665089,Each Challenge completion grants {0} Movement Speed for the rest of that stage (resets next stage),Каждое завершение челленджа даёт {0} к скорости передвижения до конца этого этапа (сбрасывается на следующем этапе)
ETERNAL_TREE_NODE_CHALLENGER_S_MOMENTUM_NAME,56849993818113,Challenger’s Momentum,Напор претендента
ETERNAL_TREE_NODE_CHEST_BOUNTY_DESC,50954664665092,Each stage spawns {0} extra locked chests,Каждый этап порождает {0} дополнительных запертых сундуков
ETERNAL_TREE_NODE_CHEST_BOUNTY_NAME,56849998012418,Chest Bounty,Награда из сундуков
ETERNAL_TREE_NODE_FOCUS_DESC,50954656276483,"<color=#777>Playstyle: Avoid damage for as long as possible to gain damage boost.</color>

After {0}s without taking damage, gain Focus (1 stack per {7}s), up to {1}.

Each Focus stack grants {2} All Damage and {3} Cast Speed.

Taking damage consumes all Focus to unleash Shatter Nova for {4} damage per stack and applies {5}. You cannot gain Focus for {6}s.","<color=#777>Стиль игры: избегайте урона как можно дольше, чтобы получить прибавку к урону.</color>

После {0} с без получения урона вы получаете Фокус (1 стак за {7} с), до {1}.

Каждый стак Фокуса даёт {2} ко всему урону и {3} к скорости каста.

Получение урона расходует весь Фокус, выпуская Раскалывающую Нову на {4} урона за стак и накладывая {5}. Вы не можете получать Фокус {6} с."
ETERNAL_TREE_NODE_FOCUS_NAME,56849985429504,Focus,Фокус
ETERNAL_TREE_NODE_GOBLIN_DESC,50954660470784,"<color=#777>Playstyle: Hoard gold until Overcharge begins, then spend it rapidly to unleash Coinburst attacks.</color>

<color=#F2FF8D><b>Goblin</b></color>
<color=#A9A9A9><b>PASSIVE TRAITS</b></color>

<color=#777>Playstyle: Save gold until <color=#F2FF8D><b>{0}<sprite name=""Gold""></b></color>, then spend it during <color=#F2FF8D><b>Overcharge</b></color>.</color>

While below <color=#F2FF8D><b>{0}<sprite name=""Gold""></b></color>, gain <color=#F2FF8D><b>+{1}</b></color> Gold Gain.

At <color=#F2FF8D><b>{0}<sprite name=""Gold""></b></color> or more, gain <color=#F2FF8D><b>+{2}</b></color> Cast Speed. During <color=#F2FF8D><b>Overcharge</b></color>, Main Attacks fire <color=#F2FF8D><b>Coinburst</b></color>, costing <color=#F2FF8D><b>{3}<sprite name=""Gold""></b></color> and dealing <color=#F2FF8D><b>{4}</b></color> damage.

<space=0.6em><color=#333>────────────────────────</color><space=0.45em>

<color=#888><b>GOLD CAP</b></color> <color=#777>({5}<sprite name=""Gold"">)</color>
At max capacity, gold pickups reduce <color=#F2FF8D><b>Overcharge Cooldown</b></color> by <color=#F2FF8D><b>{6}s</b></color>.
","<color=#777>Стиль игры: копите золото до начала Перегрузки, затем быстро тратьте его, выпуская атаки Монетного взрыва.</color>

<color=#F2FF8D><b>Гоблин</b></color>
<color=#A9A9A9><b>ПАССИВНЫЕ ТРЕЙТЫ</b></color>

<color=#777>Стиль игры: копите золото до <color=#F2FF8D><b>{0}<sprite name=""Gold""></b></color>, затем тратьте во время <color=#F2FF8D><b>Перегрузки</b></color>.</color>

Пока ниже <color=#F2FF8D><b>{0}<sprite name=""Gold""></b></color>, вы получаете <color=#F2FF8D><b>+{1}</b></color> к приросту золота.

При <color=#F2FF8D><b>{0}<sprite name=""Gold""></b></color> и более вы получаете <color=#F2FF8D><b>+{2}</b></color> к скорости каста. Во время <color=#F2FF8D><b>Перегрузки</b></color> основные атаки выпускают <color=#F2FF8D><b>Монетный взрыв</b></color>, стоящий <color=#F2FF8D><b>{3}<sprite name=""Gold""></b></color> и наносящий <color=#F2FF8D><b>{4}</b></color> урона.

<space=0.6em><color=#333>────────────────────────</color><space=0.45em>

<color=#888><b>ПРЕДЕЛ ЗОЛОТА</b></color> <color=#777>({5}<sprite name=""Gold"">)</color>
При максимальной ёмкости подбор золота сокращает <color=#F2FF8D><b>перезарядку перегрузки</b></color> на <color=#F2FF8D><b>{6}с</b></color>.
"
ETERNAL_TREE_NODE_GOBLIN_NAME,56849985429505,Goblin,Гоблин
ETERNAL_TREE_NODE_JUGGERNAUT_DESC,50954660470785,"<color=#777>Playstyle: Heal beyond your maximum life to gain a buffer, then dive into enemies so taking hits releases Shockwaves.</color>

Overhealing adds Overlife (up to {0} of Max Life). 

While you have Overlife, taking damage releases a Shockwave, dealing {1} damage to nearby enemies.","<color=#777>Стиль игры: восполняйте здоровье сверх максимума, чтобы получить буфер, затем врывайтесь во врагов, чтобы получаемые удары высвобождали Ударные волны.</color>

Избыточное лечение добавляет Сверхздоровье (до {0} от макс. здоровья).

Пока у вас есть Сверхздоровье, получение урона высвобождает Ударную волну, нанося {1} урона ближайшим врагам."
ETERNAL_TREE_NODE_JUGGERNAUT_NAME,56849989623808,Juggernaut,Джаггернаут
ETERNAL_TREE_NODE_LEGEND_S_DAWN_DESC,50954664665088,Stage 1 spawns an extra legendary Sigil,На 1-м этапе появляется дополнительный легендарный Сигил
ETERNAL_TREE_NODE_LEGEND_S_DAWN_NAME,56849993818112,Legend’s Dawn,Рассвет легенды
ETERNAL_TREE_NODE_MAGNETISM_DESC,50954660470786,"<color=#777>Playstyle: Pause briefly to start Vacuum, then stand still to trigger Polarity.</color>

After standing still for <color=#F2FF8D><b>{0}s</b></color>, you trigger <color=#F2FF8D><b>Vacuum</b></color>.

While <color=#F2FF8D><b>Vacuum</b></color> is active, Collect Range increases by <color=#F2FF8D><b>{1}m</b></color> per second. Every <color=#F2FF8D><b>{2}</b></color> XP collected summons an orb that deals <color=#F2FF8D><b>{3}</b></color> in <color=#F2FF8D><b>{4}m</b></color>.

After <color=#F2FF8D><b>Vacuum</b></color> lasts <color=#F2FF8D><b>{5}s</b></color>, receive <color=#F2FF8D><b>Polarity</b></color> for <color=#F2FF8D><b>{6}s</b></color>, giving <color=#F2FF8D><b>{7}</b></color> Projectile Count <color=#777>(projectile abilities only)</color> and <color=#F2FF8D><b>{8}</b></color> Ability Cast Speed.
","<color=#777>Стиль игры: ненадолго остановитесь, чтобы запустить Вакуум, затем стойте на месте, чтобы вызвать Полярность.</color>

Постояв на месте <color=#F2FF8D><b>{0}с</b></color>, вы запускаете <color=#F2FF8D><b>Вакуум</b></color>.

Пока <color=#F2FF8D><b>Вакуум</b></color> активен, радиус сбора увеличивается на <color=#F2FF8D><b>{1}м</b></color> в секунду. Каждые <color=#F2FF8D><b>{2}</b></color> собранного опыта призывают сферу, наносящую <color=#F2FF8D><b>{3}</b></color> в <color=#F2FF8D><b>{4}м</b></color>.

После того как <color=#F2FF8D><b>Вакуум</b></color> длится <color=#F2FF8D><b>{5}с</b></color>, вы получаете <color=#F2FF8D><b>Полярность</b></color> на <color=#F2FF8D><b>{6}с</b></color>, дающую <color=#F2FF8D><b>{7}</b></color> к числу снарядов <color=#777>(только способности со снарядами)</color> и <color=#F2FF8D><b>{8}</b></color> к скорости каста способностей.
"
ETERNAL_TREE_NODE_MAGNETISM_NAME,56849989623809,Magnetism,Магнетизм
ETERNAL_TREE_NODE_MONOLITH_S_PROMISE_DESC,50954668859392,First Obelisk always offers two Epic relics,Первый Обелиск всегда предлагает две эпические реликвии
ETERNAL_TREE_NODE_MONOLITH_S_PROMISE_NAME,56849998012419,Monolith’s Promise,Обет Монолита
ETERNAL_TREE_NODE_POWER_OF_CHOICE_DESC,50954668859397,Sigil now offers {0} extra legendary choice,Сигил теперь предлагает {0} дополнительный легендарный выбор
ETERNAL_TREE_NODE_POWER_OF_CHOICE_NAME,56850002206723,Power of Choice,Сила выбора
ETERNAL_TREE_NODE_RARE_START_DESC,50954668859399,Start each run with two random Rare relics,Начинайте каждый забег с двумя случайными редкими реликвиями
ETERNAL_TREE_NODE_RARE_START_NAME,56850002206725,Rare Start,Редкий старт
ETERNAL_TREE_NODE_RUNE_MAGNET_DESC,50954668859394,Capturing a Runestone grants {0} Pickup Range for {1} seconds,Захват Рунного камня даёт {0} к радиусу подбора на {1} с
ETERNAL_TREE_NODE_RUNE_MAGNET_NAME,56850002206720,Rune Magnet,Рунный магнит
ETERNAL_TREE_NODE_RUNE_MENDING_DESC,50954668859396,Capturing Runestone restores {0} Life instantly,Захват Рунного камня мгновенно восстанавливает {0} здоровья
ETERNAL_TREE_NODE_RUNE_MENDING_NAME,56850002206722,Rune Mending,Рунное исцеление
ETERNAL_TREE_NODE_RUNIC_SWIFTNESS_DESC,50954673053707,{0} Runestone Capture Speed,{0} к скорости захвата Рунного камня
ETERNAL_TREE_NODE_RUNIC_SWIFTNESS_NAME,56850006401024,Runic Swiftness,Рунная стремительность
ETERNAL_TREE_NODE_SIGIL_SWIFTNESS_DESC,50954677248000,{0} Sigil Capture Speed,{0} к скорости захвата Сигила
ETERNAL_TREE_NODE_SIGIL_SWIFTNESS_NAME,56850010595328,Sigil Swiftness,Стремительность Сигила
ETERNAL_TREE_NODE_TRIAL_FOCUS_DESC,50954664665090,"While a Challenge is active, gain {0} Ability Cast Speed","Пока активен челлендж, вы получаете {0} к скорости каста способностей"
ETERNAL_TREE_NODE_TRIAL_FOCUS_NAME,56849998012416,Trial Focus,Фокус испытания
ETERNAL_TREE_NODE_TRIAL_S_MERCY_DESC,50954664665091,Each Challenge completion restores {0} Life instantly,Каждое завершение челленджа мгновенно восстанавливает {0} здоровья
ETERNAL_TREE_NODE_TRIAL_S_MERCY_NAME,56849998012417,Trial’s Mercy,Милость испытания
ETERNAL_TREE_NODE_VOIDLESS_OBELISK_DESC,50954668859393,+{0} Gold Find,+{0} к поиску золота
ETERNAL_TREE_NODE_VOIDLESS_OBELISK_NAME,56849998012420,Voidless Obelisk,Обелиск без Пустоты
ETERNAL_TREE_NODE_WIDE_RUNESTONE_DESC,50954668859395,Runestone capture radius increased by {0},Радиус захвата Рунного камня увеличен на {0}
ETERNAL_TREE_NODE_WIDE_RUNESTONE_NAME,56850002206721,Wide Runestone,Широкий Рунный камень
ETERNAL_TREE_NODE_WIDE_SIGIL_DESC,50954668859398,Sigil capture radius increased by {0},Радиус захвата Сигила увеличен на {0}
ETERNAL_TREE_NODE_WIDE_SIGIL_NAME,56850002206724,Wide Sigil,Широкий Сигил
EXPEDITION_TIER_1_NAME,790700000000001,Tier I,Ранг I
EXPEDITION_TIER_2_NAME,790700000000002,Tier II,Ранг II
EXPEDITION_TIER_3_NAME,4911604424704,Tier III,Ранг III
EXPEDITION_TIER_4_NAME,790700000000004,Tier IV,Ранг IV
EXPEDITION_UNDERCRYPT_TIER_1_DESC,790700000000101,Explore the crypt and survive until <1>The Obelisk</1> fully charges,"Исследуйте склеп и выживайте, пока <1>Обелиск</1> полностью не зарядится"
EXPEDITION_UNDERCRYPT_TIER_2_CHALLENGES_DESC,790700000000102,<1>Challenges</1> now appear for extra rewards,<1>Челленджи</1> теперь появляются ради дополнительных наград
EXPEDITION_UNDERCRYPT_TIER_2_COMPLETE_OBJECTIVE,1200000000002005,Summon and defeat <1>The Necromancer</1> to complete this tier,"Призовите и победите <1>Некроманта</1>, чтобы завершить этот ранг"
EXPEDITION_UNDERCRYPT_TIER_3_COMPLETE_OBJECTIVE,1200000000002006,Summon and defeat <1>Crypt Prince</1> to complete this tier,"Призовите и победите <1>Принца склепа</1>, чтобы завершить этот ранг"
EXPEDITION_UNDERCRYPT_TIER_3_EFFIGIES_DESC,790700000000104,<1>Effigies</1> can be activated to boost difficulty & rewards,"<1>Идолы</1> можно активировать, чтобы повысить сложность и награды"
EXPEDITION_UNDERCRYPT_TIER_3_MAJOR_AFFIXES_DESC,790700000000103,Gear with <1>Major Affixes</1> can now drop,Теперь может выпадать снаряжение с <1>главными аффиксами</1>
EXPEDITION_UNDERCRYPT_TIER_4_COLLAPSE_DESC,790700000000105,Capture <1>Rifts</1> during <1>The Collapse</1> to claim end-game resources,"Захватывайте <1>Разломы</1> во время <1>Коллапса</1>, чтобы получить ресурсы эндгейма"
EXPEDITION_UNDERCRYPT_TIER_4_COMPLETE_OBJECTIVE,1200000000002007,Summon and defeat <1>The Executor</1> to complete this tier,"Призовите и победите <1>Палача</1>, чтобы завершить этот ранг"
GAMEPLAY_EFFECT_AILMENT_MASTER_DESC,51255194935296,Each unique active Status Effect on enemies grants {0} all damage,Каждый уникальный активный эффект на врагах даёт {0} ко всему урону
GAMEPLAY_EFFECT_AILMENT_MASTER_NAME,56850069315584,Ailment Master,Мастер недугов
GAMEPLAY_EFFECT_ALTAR_OF_BLESSING_DESC,51255324958720,"+{0} Projectile Count bonus for each ability that triggers.
Lasts {1} seconds","+{0} к числу снарядов за каждую сработавшую способность.
Длится {1} с"
GAMEPLAY_EFFECT_BERSERKER_S_PACT_BANE_DESC,51255199129601,Take {0} more damage when bellow {1} life,"Получаете на {0} больше урона, когда здоровье ниже {1}"
GAMEPLAY_EFFECT_BERSERKER_S_PACT_BANE_NAME,56850073509889,Berserker's Pact Bane,Проклятие пакта берсерка
GAMEPLAY_EFFECT_BERSERKER_S_PACT_DESC,51255199129600,{0} all damage for every {1} life missing,{0} ко всему урону за каждые {1} недостающего здоровья
GAMEPLAY_EFFECT_BERSERKER_S_PACT_NAME,56850073509888,Berserker's Pact,Пакт берсерка
GAMEPLAY_EFFECT_BLOODLUST_DESC,51255203323905,{0} All Damage Until Hit Taken,"{0} ко всему урону, пока не получите удар"
GAMEPLAY_EFFECT_BLOODLUST_NAME,56850077704194,Bloodlust,Жажда крови
GAMEPLAY_EFFECT_BOSS_HUNTER_DESC,51255199129602,{0} Dash Recharge during Boss fights,{0} к восстановлению рывка во время боёв с боссами
GAMEPLAY_EFFECT_BOSS_HUNTER_NAME,56850077704192,Boss Hunter,Охотник на боссов
GAMEPLAY_EFFECT_CRITICAL_CASCADE_DESC,51255203323904,Critical hits have {0} chance to trigger a random ability,Критические удары имеют {0} шанс запустить случайную способность
GAMEPLAY_EFFECT_CRITICAL_CASCADE_NAME,56850077704193,Critical Cascade,Критический каскад
GAMEPLAY_EFFECT_DESPERATE_BARGAIN_BANE_DESC,51255207518208,Lose {0} of max life each {1} seconds,Теряете {0} от макс. здоровья каждые {1} с
GAMEPLAY_EFFECT_DESPERATE_BARGAIN_BANE_NAME,56850081898497,Desperate Bargain Bane,Проклятие отчаянной сделки
GAMEPLAY_EFFECT_DESPERATE_BARGAIN_DESC,51255203323906,Restore {0} of max life per kill,Восстанавливает {0} от макс. здоровья за убийство
GAMEPLAY_EFFECT_DESPERATE_BARGAIN_NAME,56850081898496,Desperate Bargain,Отчаянная сделка
GAMEPLAY_EFFECT_IRON_WARD_DESC,51255207518210,{0} Damage reduction for next {1} hits,{0} к снижению урона на следующие {1} удар(ов)
GAMEPLAY_EFFECT_IRON_WARD_NAME,56850086092800,Iron Ward,Железный оберег
GAMEPLAY_EFFECT_MADDENING_SPREE_BANE_DESC,51255211712513,"Every {0} hits received, removes all bonuses
{1} Maximum Life","Каждые {0} полученных ударов снимают все бонусы
{1} к максимальному здоровью"
GAMEPLAY_EFFECT_MADDENING_SPREE_BANE_NAME,56850086092802,Maddening Spree Bane,Проклятие безумного буйства
GAMEPLAY_EFFECT_MADDENING_SPREE_DESC,51255211712512,Every {0} kills without taking damage: {1} Move and Attack Speed ({2} Stacks Max),Каждые {0} убийств без получения урона: {1} к скорости передвижения и атаки (макс. {2} стак(ов))
GAMEPLAY_EFFECT_MADDENING_SPREE_NAME,56850086092801,Maddening Spree,Безумное буйство
GAMEPLAY_EFFECT_MULTI_DASH_DESC,51255211712514,Gain {0} extra dash charge,Даёт {0} дополнительный заряд рывка
GAMEPLAY_EFFECT_MULTI_DASH_NAME,56850090287104,Multi-Dash,Мульти-рывок
GAMEPLAY_EFFECT_OFFENSIVE_RECOVERY_DESC,51255215906816,Heal {0} life on Overcharge activation,Восстанавливает {0} здоровья при активации перегрузки
GAMEPLAY_EFFECT_OFFENSIVE_RECOVERY_NAME,56850090287105,Offensive Recovery,Наступательное восстановление
